startTime,endTime,duration,startMeasureImport,endMeasureImport,startMeasureExport,endMeasureExport,import,export,meter_id,time,air_temperature
2025-02-07 15:00:00+00:00,2025-02-07T16:00:00.000Z,1,36421232,36422060,0,0,828,0,6kPJw9QF,2025-02-07 15:00:00+00:00,1.2833333333333334
2025-02-07 16:00:00+00:00,2025-02-07T17:00:00.000Z,1,36422060,36422888,0,0,828,0,6kPJw9QF,2025-02-07 16:00:00+00:00,0.15
2025-02-07 17:00:00+00:00,2025-02-07T18:00:00.000Z,1,36422888,36423720,0,0,832,0,6kPJw9QF,2025-02-07 17:00:00+00:00,-0.45
2025-02-07 18:00:00+00:00,2025-02-07T19:00:00.000Z,1,36423720,36424528,0,0,808,0,6kPJw9QF,2025-02-07 18:00:00+00:00,-1.4200000000000002
2025-02-07 19:00:00+00:00,2025-02-07T20:00:00.000Z,1,36424528,36425260,0,0,732,0,6kPJw9QF,2025-02-07 19:00:00+00:00,-2.6
2025-02-07 20:00:00+00:00,2025-02-07T21:00:00.000Z,1,36425260,36425620,0,0,360,0,6kPJw9QF,2025-02-07 20:00:00+00:00,-1.7333333333333334
2025-02-07 21:00:00+00:00,2025-02-07T22:00:00.000Z,1,36425620,36425900,0,0,280,0,6kPJw9QF,2025-02-07 21:00:00+00:00,-1.1166666666666667
2025-02-07 22:00:00+00:00,2025-02-07T23:00:00.000Z,1,36425900,36426168,0,0,268,0,6kPJw9QF,2025-02-07 22:00:00+00:00,-0.9833333333333334
2025-02-07 23:00:00+00:00,2025-02-08T00:00:00.000Z,1,36426168,36426420,0,0,252,0,6kPJw9QF,2025-02-07 23:00:00+00:00,-0.7166666666666667
2025-02-08 00:00:00+00:00,2025-02-08T01:00:00.000Z,1,36426420,36426648,0,0,228,0,6kPJw9QF,2025-02-08 00:00:00+00:00,-0.6833333333333332
2025-02-08 01:00:00+00:00,2025-02-08T02:00:00.000Z,1,36426648,36426872,0,0,224,0,6kPJw9QF,2025-02-08 01:00:00+00:00,-0.65
2025-02-08 02:00:00+00:00,2025-02-08T03:00:00.000Z,1,36426872,36427072,0,0,200,0,6kPJw9QF,2025-02-08 02:00:00+00:00,-0.4166666666666667
2025-02-08 03:00:00+00:00,2025-02-08T04:00:00.000Z,1,36427072,36427280,0,0,208,0,6kPJw9QF,2025-02-08 03:00:00+00:00,-0.02
2025-02-08 04:00:00+00:00,2025-02-08T05:00:00.000Z,1,36427280,36427480,0,0,200,0,6kPJw9QF,2025-02-08 04:00:00+00:00,0.1
2025-02-08 05:00:00+00:00,2025-02-08T06:00:00.000Z,1,36427480,36427728,0,0,248,0,6kPJw9QF,2025-02-08 05:00:00+00:00,0.1
2025-02-08 06:00:00+00:00,2025-02-08T07:00:00.000Z,1,36427728,36427992,0,0,264,0,6kPJw9QF,2025-02-08 06:00:00+00:00,0.06
2025-02-08 07:00:00+00:00,2025-02-08T08:00:00.000Z,1,36427992,36428312,0,0,320,0,6kPJw9QF,2025-02-08 07:00:00+00:00,0.0333333333333333
2025-02-08 08:00:00+00:00,2025-02-08T09:00:00.000Z,1,36428312,36428872,0,0,560,0,6kPJw9QF,2025-02-08 08:00:00+00:00,0.0166666666666666
2025-02-08 09:00:00+00:00,2025-02-08T10:00:00.000Z,1,36428872,36429660,0,0,788,0,6kPJw9QF,2025-02-08 09:00:00+00:00,-0.1833333333333333
2025-02-08 10:00:00+00:00,2025-02-08T11:00:00.000Z,1,36429660,36430460,0,0,800,0,6kPJw9QF,2025-02-08 10:00:00+00:00,-0.22
2025-02-08 11:00:00+00:00,2025-02-08T12:00:00.000Z,1,36430460,36431288,0,0,828,0,6kPJw9QF,2025-02-08 11:00:00+00:00,-0.2833333333333333
2025-02-08 12:00:00+00:00,2025-02-08T13:00:00.000Z,1,36431288,36432128,0,0,840,0,6kPJw9QF,2025-02-08 12:00:00+00:00,-0.6166666666666667
2025-02-08 13:00:00+00:00,2025-02-08T14:00:00.000Z,1,36432128,36432992,0,0,864,0,6kPJw9QF,2025-02-08 13:00:00+00:00,-0.3666666666666666
2025-02-08 14:00:00+00:00,2025-02-08T15:00:00.000Z,1,36432992,36433848,0,0,856,0,6kPJw9QF,2025-02-08 14:00:00+00:00,-0.4666666666666667
2025-02-08 15:00:00+00:00,2025-02-08T16:00:00.000Z,1,36433848,36434728,0,0,880,0,6kPJw9QF,2025-02-08 15:00:00+00:00,-0.12
2025-02-08 16:00:00+00:00,2025-02-08T17:00:00.000Z,1,36434728,36435592,0,0,864,0,6kPJw9QF,2025-02-08 16:00:00+00:00,-0.8333333333333334
2025-02-08 17:00:00+00:00,2025-02-08T18:00:00.000Z,1,36435592,36436340,0,0,748,0,6kPJw9QF,2025-02-08 17:00:00+00:00,-1.2166666666666666
2025-02-08 18:00:00+00:00,2025-02-08T19:00:00.000Z,1,36436340,36436752,0,0,412,0,6kPJw9QF,2025-02-08 18:00:00+00:00,-1.85
2025-02-08 19:00:00+00:00,2025-02-08T20:00:00.000Z,1,36436752,36437088,0,0,336,0,6kPJw9QF,2025-02-08 19:00:00+00:00,-2.425
2025-02-08 20:00:00+00:00,2025-02-08T21:00:00.000Z,1,36437088,36437400,0,0,312,0,6kPJw9QF,2025-02-08 20:00:00+00:00,-2.5166666666666666
2025-02-08 21:00:00+00:00,2025-02-08T22:00:00.000Z,1,36437400,36437680,0,0,280,0,6kPJw9QF,2025-02-08 21:00:00+00:00,-2.966666666666667
2025-02-08 22:00:00+00:00,2025-02-08T23:00:00.000Z,1,36437680,36437952,0,0,272,0,6kPJw9QF,2025-02-08 22:00:00+00:00,-2.3833333333333333
2025-02-08 23:00:00+00:00,2025-02-09T00:00:00.000Z,1,36437952,36438200,0,0,248,0,6kPJw9QF,2025-02-08 23:00:00+00:00,-2.533333333333333
2025-02-09 00:00:00+00:00,2025-02-09T01:00:00.000Z,1,36438200,36438420,0,0,220,0,6kPJw9QF,2025-02-09 00:00:00+00:00,-2.783333333333333
2025-02-09 01:00:00+00:00,2025-02-09T02:00:00.000Z,1,36438420,36438640,0,0,220,0,6kPJw9QF,2025-02-09 01:00:00+00:00,-3.75
2025-02-09 02:00:00+00:00,2025-02-09T03:00:00.000Z,1,36438640,36438840,0,0,200,0,6kPJw9QF,2025-02-09 02:00:00+00:00,-5.033333333333333
2025-02-09 03:00:00+00:00,2025-02-09T04:00:00.000Z,1,36438840,36439060,0,0,220,0,6kPJw9QF,2025-02-09 03:00:00+00:00,-6.083333333333333
2025-02-09 04:00:00+00:00,2025-02-09T05:00:00.000Z,1,36439060,36439272,0,0,212,0,6kPJw9QF,2025-02-09 04:00:00+00:00,-6.92
2025-02-09 05:00:00+00:00,2025-02-09T06:00:00.000Z,1,36439272,36439472,0,0,200,0,6kPJw9QF,2025-02-09 05:00:00+00:00,-7.7
2025-02-09 06:00:00+00:00,2025-02-09T07:00:00.000Z,1,36439472,36439688,0,0,216,0,6kPJw9QF,2025-02-09 06:00:00+00:00,-8.049999999999999
2025-02-09 07:00:00+00:00,2025-02-09T08:00:00.000Z,1,36439688,36439900,0,0,212,0,6kPJw9QF,2025-02-09 07:00:00+00:00,-8.059999999999999
2025-02-09 08:00:00+00:00,2025-02-09T09:00:00.000Z,1,36439900,36440140,0,0,240,0,6kPJw9QF,2025-02-09 08:00:00+00:00,-6.366666666666667
2025-02-09 09:00:00+00:00,2025-02-09T10:00:00.000Z,1,36440140,36440380,0,0,240,0,6kPJw9QF,2025-02-09 09:00:00+00:00,-4.42
2025-02-09 10:00:00+00:00,2025-02-09T11:00:00.000Z,1,36440380,36440632,0,0,252,0,6kPJw9QF,2025-02-09 10:00:00+00:00,-3.0
2025-02-09 11:00:00+00:00,2025-02-09T12:00:00.000Z,1,36440632,36440912,0,0,280,0,6kPJw9QF,2025-02-09 11:00:00+00:00,-2.433333333333333
2025-02-09 12:00:00+00:00,2025-02-09T13:00:00.000Z,1,36440912,36441192,0,0,280,0,6kPJw9QF,2025-02-09 12:00:00+00:00,-2.1166666666666667
2025-02-09 13:00:00+00:00,2025-02-09T14:00:00.000Z,1,36441192,36441472,0,0,280,0,6kPJw9QF,2025-02-09 13:00:00+00:00,-2.0500000000000003
2025-02-09 14:00:00+00:00,2025-02-09T15:00:00.000Z,1,36441472,36441752,0,0,280,0,6kPJw9QF,2025-02-09 14:00:00+00:00,-1.9666666666666668
2025-02-09 15:00:00+00:00,2025-02-09T16:00:00.000Z,1,36441752,36442040,0,0,288,0,6kPJw9QF,2025-02-09 15:00:00+00:00,-2.833333333333333
2025-02-09 16:00:00+00:00,2025-02-09T17:00:00.000Z,1,36442040,36442340,0,0,300,0,6kPJw9QF,2025-02-09 16:00:00+00:00,-3.75
2025-02-09 17:00:00+00:00,2025-02-09T18:00:00.000Z,1,36442340,36442640,0,0,300,0,6kPJw9QF,2025-02-09 17:00:00+00:00,-4.475
2025-02-09 18:00:00+00:00,2025-02-09T19:00:00.000Z,1,36442640,36442928,0,0,288,0,6kPJw9QF,2025-02-09 18:00:00+00:00,-5.066666666666666
2025-02-09 19:00:00+00:00,2025-02-09T20:00:00.000Z,1,36442928,36443232,0,0,304,0,6kPJw9QF,2025-02-09 19:00:00+00:00,-5.733333333333333
2025-02-09 20:00:00+00:00,2025-02-09T21:00:00.000Z,1,36443232,36443528,0,0,296,0,6kPJw9QF,2025-02-09 20:00:00+00:00,-6.516666666666667
2025-02-09 21:00:00+00:00,2025-02-09T22:00:00.000Z,1,36443528,36443832,0,0,304,0,6kPJw9QF,2025-02-09 21:00:00+00:00,-7.083333333333333
2025-02-09 22:00:00+00:00,2025-02-09T23:00:00.000Z,1,36443832,36444080,0,0,248,0,6kPJw9QF,2025-02-09 22:00:00+00:00,-7.459999999999999
2025-02-09 23:00:00+00:00,2025-02-10T00:00:00.000Z,1,36444080,36444320,0,0,240,0,6kPJw9QF,2025-02-09 23:00:00+00:00,-7.88
2025-02-10 00:00:00+00:00,2025-02-10T01:00:00.000Z,1,36444320,36444540,0,0,220,0,6kPJw9QF,2025-02-10 00:00:00+00:00,-8.183333333333332
2025-02-10 01:00:00+00:00,2025-02-10T02:00:00.000Z,1,36444540,36444752,0,0,212,0,6kPJw9QF,2025-02-10 01:00:00+00:00,-8.416666666666666
2025-02-10 02:00:00+00:00,2025-02-10T03:00:00.000Z,1,36444752,36444960,0,0,208,0,6kPJw9QF,2025-02-10 02:00:00+00:00,-8.666666666666666
2025-02-10 03:00:00+00:00,2025-02-10T04:00:00.000Z,1,36444960,36445160,0,0,200,0,6kPJw9QF,2025-02-10 03:00:00+00:00,-8.833333333333334
2025-02-10 04:00:00+00:00,2025-02-10T05:00:00.000Z,1,36445160,36445368,0,0,208,0,6kPJw9QF,2025-02-10 04:00:00+00:00,-8.583333333333334
2025-02-10 05:00:00+00:00,2025-02-10T06:00:00.000Z,1,36445368,36445620,0,0,252,0,6kPJw9QF,2025-02-10 05:00:00+00:00,-8.1
2025-02-10 06:00:00+00:00,2025-02-10T07:00:00.000Z,1,36445620,36445928,0,0,308,0,6kPJw9QF,2025-02-10 06:00:00+00:00,-6.383333333333333
2025-02-10 07:00:00+00:00,2025-02-10T08:00:00.000Z,1,36445928,36446368,0,0,440,0,6kPJw9QF,2025-02-10 07:00:00+00:00,-5.6000000000000005
2025-02-10 08:00:00+00:00,2025-02-10T09:00:00.000Z,1,36446368,36447060,0,0,692,0,6kPJw9QF,2025-02-10 08:00:00+00:00,-4.533333333333333
2025-02-10 09:00:00+00:00,2025-02-10T10:00:00.000Z,1,36447060,36447848,0,0,788,0,6kPJw9QF,2025-02-10 09:00:00+00:00,-2.2333333333333334
2025-02-10 10:00:00+00:00,2025-02-10T11:00:00.000Z,1,36447848,36448648,0,0,800,0,6kPJw9QF,2025-02-10 10:00:00+00:00,0.4833333333333333
2025-02-10 11:00:00+00:00,2025-02-10T12:00:00.000Z,1,36448648,36449460,0,0,812,0,6kPJw9QF,2025-02-10 11:00:00+00:00,1.3666666666666665
2025-02-10 12:00:00+00:00,2025-02-10T13:00:00.000Z,1,36449460,36450260,0,0,800,0,6kPJw9QF,2025-02-10 12:00:00+00:00,1.8333333333333333
2025-02-10 13:00:00+00:00,2025-02-10T14:00:00.000Z,1,36450260,36451088,0,0,828,0,6kPJw9QF,2025-02-10 13:00:00+00:00,1.8166666666666669
2025-02-10 14:00:00+00:00,2025-02-10T15:00:00.000Z,1,36451088,36451928,0,0,840,0,6kPJw9QF,2025-02-10 14:00:00+00:00,0.7666666666666666
2025-02-10 15:00:00+00:00,2025-02-10T16:00:00.000Z,1,36451928,36452768,0,0,840,0,6kPJw9QF,2025-02-10 15:00:00+00:00,0.65
2025-02-10 16:00:00+00:00,2025-02-10T17:00:00.000Z,1,36452768,36453600,0,0,832,0,6kPJw9QF,2025-02-10 16:00:00+00:00,-0.5666666666666667
2025-02-10 17:00:00+00:00,2025-02-10T18:00:00.000Z,1,36453600,36454420,0,0,820,0,6kPJw9QF,2025-02-10 17:00:00+00:00,-1.9333333333333331
2025-02-10 18:00:00+00:00,2025-02-10T19:00:00.000Z,1,36454420,36455232,0,0,812,0,6kPJw9QF,2025-02-10 18:00:00+00:00,-3.283333333333333
2025-02-10 19:00:00+00:00,2025-02-10T20:00:00.000Z,1,36455232,36455960,0,0,728,0,6kPJw9QF,2025-02-10 19:00:00+00:00,-3.7
2025-02-10 20:00:00+00:00,2025-02-10T21:00:00.000Z,1,36455960,36456328,0,0,368,0,6kPJw9QF,2025-02-10 20:00:00+00:00,-4.316666666666666
2025-02-10 21:00:00+00:00,2025-02-10T22:00:00.000Z,1,36456328,36456632,0,0,304,0,6kPJw9QF,2025-02-10 21:00:00+00:00,-4.720000000000001
2025-02-10 22:00:00+00:00,2025-02-10T23:00:00.000Z,1,36456632,36456912,0,0,280,0,6kPJw9QF,2025-02-10 22:00:00+00:00,-5.68
2025-02-10 23:00:00+00:00,2025-02-11T00:00:00.000Z,1,36456912,36457168,0,0,256,0,6kPJw9QF,2025-02-10 23:00:00+00:00,-6.1000000000000005
2025-02-11 00:00:00+00:00,2025-02-11T01:00:00.000Z,1,36457168,36457408,0,0,240,0,6kPJw9QF,2025-02-11 00:00:00+00:00,-6.233333333333333
2025-02-11 01:00:00+00:00,2025-02-11T02:00:00.000Z,1,36457408,36457640,0,0,232,0,6kPJw9QF,2025-02-11 01:00:00+00:00,-6.483333333333333
2025-02-11 02:00:00+00:00,2025-02-11T03:00:00.000Z,1,36457640,36457872,0,0,232,0,6kPJw9QF,2025-02-11 02:00:00+00:00,-6.7
2025-02-11 03:00:00+00:00,2025-02-11T04:00:00.000Z,1,36457872,36458100,0,0,228,0,6kPJw9QF,2025-02-11 03:00:00+00:00,-6.733333333333333
2025-02-11 04:00:00+00:00,2025-02-11T05:00:00.000Z,1,36458100,36458328,0,0,228,0,6kPJw9QF,2025-02-11 04:00:00+00:00,-6.2
2025-02-11 05:00:00+00:00,2025-02-11T06:00:00.000Z,1,36458328,36458580,0,0,252,0,6kPJw9QF,2025-02-11 05:00:00+00:00,-4.9
2025-02-11 06:00:00+00:00,2025-02-11T07:00:00.000Z,1,36458580,36458912,0,0,332,0,6kPJw9QF,2025-02-11 06:00:00+00:00,-4.88
2025-02-11 07:00:00+00:00,2025-02-11T08:00:00.000Z,1,36458912,36459360,0,0,448,0,6kPJw9QF,2025-02-11 07:00:00+00:00,-4.6000000000000005
2025-02-11 08:00:00+00:00,2025-02-11T09:00:00.000Z,1,36459360,36460060,0,0,700,0,6kPJw9QF,2025-02-11 08:00:00+00:00,-3.4200000000000004
2025-02-11 09:00:00+00:00,2025-02-11T10:00:00.000Z,1,36460060,36460860,0,0,800,0,6kPJw9QF,2025-02-11 09:00:00+00:00,-1.3666666666666665
2025-02-11 10:00:00+00:00,2025-02-11T11:00:00.000Z,1,36460860,36461672,0,0,812,0,6kPJw9QF,2025-02-11 10:00:00+00:00,0.9
2025-02-11 11:00:00+00:00,2025-02-11T12:00:00.000Z,1,36461672,36462480,0,0,808,0,6kPJw9QF,2025-02-11 11:00:00+00:00,1.6833333333333331
2025-02-11 12:00:00+00:00,2025-02-11T13:00:00.000Z,1,36462480,36463280,0,0,800,0,6kPJw9QF,2025-02-11 12:00:00+00:00,2.85
2025-02-11 13:00:00+00:00,2025-02-11T14:00:00.000Z,1,36463280,36464088,0,0,808,0,6kPJw9QF,2025-02-11 13:00:00+00:00,2.85
2025-02-11 14:00:00+00:00,2025-02-11T15:00:00.000Z,1,36464088,36464872,0,0,784,0,6kPJw9QF,2025-02-11 14:00:00+00:00,2.1666666666666665
2025-02-11 15:00:00+00:00,2025-02-11T16:00:00.000Z,1,36464872,36465660,0,0,788,0,6kPJw9QF,2025-02-11 15:00:00+00:00,1.0666666666666669
2025-02-11 16:00:00+00:00,2025-02-11T17:00:00.000Z,1,36465660,36466472,0,0,812,0,6kPJw9QF,2025-02-11 16:00:00+00:00,0.1833333333333333
2025-02-13 00:00:00+00:00,2025-02-13T01:00:00.000Z,1,36482640,36482872,0,0,232,0,6kPJw9QF,2025-02-13 00:00:00+00:00,-2.533333333333333
2025-02-13 01:00:00+00:00,2025-02-13T02:00:00.000Z,1,36482872,36483088,0,0,216,0,6kPJw9QF,2025-02-13 01:00:00+00:00,-2.316666666666667
2025-02-13 02:00:00+00:00,2025-02-13T03:00:00.000Z,1,36483088,36483312,0,0,224,0,6kPJw9QF,2025-02-13 02:00:00+00:00,-2.06
2025-02-13 03:00:00+00:00,2025-02-13T04:00:00.000Z,1,36483312,36483520,0,0,208,0,6kPJw9QF,2025-02-13 03:00:00+00:00,-1.7166666666666668
2025-02-13 04:00:00+00:00,2025-02-13T05:00:00.000Z,1,36483520,36483728,0,0,208,0,6kPJw9QF,2025-02-13 04:00:00+00:00,-1.4
2025-02-13 05:00:00+00:00,2025-02-13T06:00:00.000Z,1,36483728,36483960,0,0,232,0,6kPJw9QF,2025-02-13 05:00:00+00:00,-1.2
2025-02-13 06:00:00+00:00,2025-02-13T07:00:00.000Z,1,36483960,36484280,0,0,320,0,6kPJw9QF,2025-02-13 06:00:00+00:00,-1.1
2025-02-13 07:00:00+00:00,2025-02-13T08:00:00.000Z,1,36484280,36484700,0,0,420,0,6kPJw9QF,2025-02-13 07:00:00+00:00,-1.15
2025-02-13 08:00:00+00:00,2025-02-13T09:00:00.000Z,1,36484700,36485360,0,0,660,0,6kPJw9QF,2025-02-13 08:00:00+00:00,-1.0833333333333333
2025-02-13 09:00:00+00:00,2025-02-13T10:00:00.000Z,1,36485360,36486140,0,0,780,0,6kPJw9QF,2025-02-13 09:00:00+00:00,-0.1666666666666666
2025-02-13 10:00:00+00:00,2025-02-13T11:00:00.000Z,1,36486140,36486920,0,0,780,0,6kPJw9QF,2025-02-13 10:00:00+00:00,0.3166666666666666
2025-02-13 11:00:00+00:00,2025-02-13T12:00:00.000Z,1,36486920,36487712,0,0,792,0,6kPJw9QF,2025-02-13 11:00:00+00:00,0.9833333333333334
2025-02-13 12:00:00+00:00,2025-02-13T13:00:00.000Z,1,36487712,36488500,0,0,788,0,6kPJw9QF,2025-02-13 12:00:00+00:00,1.1
2025-02-13 13:00:00+00:00,2025-02-13T14:00:00.000Z,1,36488500,36489312,0,0,812,0,6kPJw9QF,2025-02-13 13:00:00+00:00,1.05
2025-02-13 14:00:00+00:00,2025-02-13T15:00:00.000Z,1,36489312,36490128,0,0,816,0,6kPJw9QF,2025-02-13 14:00:00+00:00,0.8166666666666668
2025-02-13 15:00:00+00:00,2025-02-13T16:00:00.000Z,1,36490128,36490952,0,0,824,0,6kPJw9QF,2025-02-13 15:00:00+00:00,0.5
2025-02-13 16:00:00+00:00,2025-02-13T17:00:00.000Z,1,36490952,36491800,0,0,848,0,6kPJw9QF,2025-02-13 16:00:00+00:00,-0.4666666666666666
2025-02-13 17:00:00+00:00,2025-02-13T18:00:00.000Z,1,36491800,36492620,0,0,820,0,6kPJw9QF,2025-02-13 17:00:00+00:00,-2.216666666666667
2025-02-13 18:00:00+00:00,2025-02-13T19:00:00.000Z,1,36492620,36493420,0,0,800,0,6kPJw9QF,2025-02-13 18:00:00+00:00,-3.516666666666667
2025-02-13 19:00:00+00:00,2025-02-13T20:00:00.000Z,1,36493420,36494180,0,0,760,0,6kPJw9QF,2025-02-13 19:00:00+00:00,-4.783333333333333
2025-02-13 20:00:00+00:00,2025-02-13T21:00:00.000Z,1,36494180,36494560,0,0,380,0,6kPJw9QF,2025-02-13 20:00:00+00:00,-6.066666666666666
2025-02-13 21:00:00+00:00,2025-02-13T22:00:00.000Z,1,36494560,36494860,0,0,300,0,6kPJw9QF,2025-02-13 21:00:00+00:00,-7.166666666666667
2025-02-13 22:00:00+00:00,2025-02-13T23:00:00.000Z,1,36494860,36495128,0,0,268,0,6kPJw9QF,2025-02-13 22:00:00+00:00,-8.1
2025-02-13 23:00:00+00:00,2025-02-14T00:00:00.000Z,1,36495128,36495380,0,0,252,0,6kPJw9QF,2025-02-13 23:00:00+00:00,-8.68
2025-02-14 00:00:00+00:00,2025-02-14T01:00:00.000Z,1,36495380,36495608,0,0,228,0,6kPJw9QF,2025-02-14 00:00:00+00:00,-9.383333333333333
2025-02-14 01:00:00+00:00,2025-02-14T02:00:00.000Z,1,36495608,36495832,0,0,224,0,6kPJw9QF,2025-02-14 01:00:00+00:00,-9.766666666666667
2025-02-14 02:00:00+00:00,2025-02-14T03:00:00.000Z,1,36495832,36496040,0,0,208,0,6kPJw9QF,2025-02-14 02:00:00+00:00,-10.366666666666667
2025-02-14 03:00:00+00:00,2025-02-14T04:00:00.000Z,1,36496040,36496248,0,0,208,0,6kPJw9QF,2025-02-14 03:00:00+00:00,-10.783333333333331
2025-02-14 04:00:00+00:00,2025-02-14T05:00:00.000Z,1,36496248,36496472,0,0,224,0,6kPJw9QF,2025-02-14 04:00:00+00:00,-10.95
2025-02-14 05:00:00+00:00,2025-02-14T06:00:00.000Z,1,36496472,36496712,0,0,240,0,6kPJw9QF,2025-02-14 05:00:00+00:00,-9.333333333333334
2025-02-14 06:00:00+00:00,2025-02-14T07:00:00.000Z,1,36496712,36497000,0,0,288,0,6kPJw9QF,2025-02-14 06:00:00+00:00,-7.0
2025-02-14 07:00:00+00:00,2025-02-14T08:00:00.000Z,1,36497000,36497380,0,0,380,0,6kPJw9QF,2025-02-14 07:00:00+00:00,-5.966666666666666
2025-02-14 08:00:00+00:00,2025-02-14T09:00:00.000Z,1,36497380,36498040,0,0,660,0,6kPJw9QF,2025-02-14 08:00:00+00:00,-4.633333333333334
2025-02-14 09:00:00+00:00,2025-02-14T10:00:00.000Z,1,36498040,36498820,0,0,780,0,6kPJw9QF,2025-02-14 09:00:00+00:00,-3.3166666666666664
2025-02-14 10:00:00+00:00,2025-02-14T11:00:00.000Z,1,36498820,36499632,0,0,812,0,6kPJw9QF,2025-02-14 10:00:00+00:00,-2.066666666666667
2025-02-14 11:00:00+00:00,2025-02-14T12:00:00.000Z,1,36499632,36500460,0,0,828,0,6kPJw9QF,2025-02-14 11:00:00+00:00,-0.3999999999999999
2025-02-14 12:00:00+00:00,2025-02-14T13:00:00.000Z,1,36500460,36501288,0,0,828,0,6kPJw9QF,2025-02-14 12:00:00+00:00,0.2166666666666666
2025-02-14 13:00:00+00:00,2025-02-14T14:00:00.000Z,1,36501288,36502128,0,0,840,0,6kPJw9QF,2025-02-14 13:00:00+00:00,0.1666666666666666
2025-02-14 14:00:00+00:00,2025-02-14T15:00:00.000Z,1,36502128,36502928,0,0,800,0,6kPJw9QF,2025-02-14 14:00:00+00:00,0.2666666666666666
2025-02-14 15:00:00+00:00,2025-02-14T16:00:00.000Z,1,36502928,36503740,0,0,812,0,6kPJw9QF,2025-02-14 15:00:00+00:00,0.3333333333333333
2025-02-14 16:00:00+00:00,2025-02-14T17:00:00.000Z,1,36503740,36504560,0,0,820,0,6kPJw9QF,2025-02-14 16:00:00+00:00,-0.98
2025-02-14 17:00:00+00:00,2025-02-14T18:00:00.000Z,1,36504560,36505368,0,0,808,0,6kPJw9QF,2025-02-14 17:00:00+00:00,-1.9666666666666668
2025-02-14 18:00:00+00:00,2025-02-14T19:00:00.000Z,1,36505368,36506160,0,0,792,0,6kPJw9QF,2025-02-14 18:00:00+00:00,-3.333333333333333
2025-02-14 19:00:00+00:00,2025-02-14T20:00:00.000Z,1,36506160,36506872,0,0,712,0,6kPJw9QF,2025-02-14 19:00:00+00:00,-4.866666666666666
2025-02-14 20:00:00+00:00,2025-02-14T21:00:00.000Z,1,36506872,36507220,0,0,348,0,6kPJw9QF,2025-02-14 20:00:00+00:00,-5.5
2025-02-14 21:00:00+00:00,2025-02-14T22:00:00.000Z,1,36507220,36507512,0,0,292,0,6kPJw9QF,2025-02-14 21:00:00+00:00,-5.516666666666667
2025-02-14 22:00:00+00:00,2025-02-14T23:00:00.000Z,1,36507512,36507792,0,0,280,0,6kPJw9QF,2025-02-14 22:00:00+00:00,-5.6000000000000005
2025-02-14 23:00:00+00:00,2025-02-15T00:00:00.000Z,1,36507792,36508040,0,0,248,0,6kPJw9QF,2025-02-14 23:00:00+00:00,-5.66
2025-02-15 00:00:00+00:00,2025-02-15T01:00:00.000Z,1,36508040,36508280,0,0,240,0,6kPJw9QF,2025-02-15 00:00:00+00:00,-5.766666666666667
2025-02-15 01:00:00+00:00,2025-02-15T02:00:00.000Z,1,36508280,36508512,0,0,232,0,6kPJw9QF,2025-02-15 01:00:00+00:00,-5.816666666666666
2025-02-15 02:00:00+00:00,2025-02-15T03:00:00.000Z,1,36508512,36508720,0,0,208,0,6kPJw9QF,2025-02-15 02:00:00+00:00,-5.883333333333333
2025-02-15 03:00:00+00:00,2025-02-15T04:00:00.000Z,1,36508720,36508928,0,0,208,0,6kPJw9QF,2025-02-15 03:00:00+00:00,-6.08
2025-02-15 04:00:00+00:00,2025-02-15T05:00:00.000Z,1,36508928,36509140,0,0,212,0,6kPJw9QF,2025-02-15 04:00:00+00:00,-6.716666666666666
2025-02-15 05:00:00+00:00,2025-02-15T06:00:00.000Z,1,36509140,36509380,0,0,240,0,6kPJw9QF,2025-02-15 05:00:00+00:00,-6.816666666666666
2025-02-15 06:00:00+00:00,2025-02-15T07:00:00.000Z,1,36509380,36509648,0,0,268,0,6kPJw9QF,2025-02-15 06:00:00+00:00,-5.68
2025-02-15 07:00:00+00:00,2025-02-15T08:00:00.000Z,1,36509648,36509960,0,0,312,0,6kPJw9QF,2025-02-15 07:00:00+00:00,-4.9
2025-02-15 08:00:00+00:00,2025-02-15T09:00:00.000Z,1,36509960,36510528,0,0,568,0,6kPJw9QF,2025-02-15 08:00:00+00:00,-3.56
2025-02-15 09:00:00+00:00,2025-02-15T10:00:00.000Z,1,36510528,36511352,0,0,824,0,6kPJw9QF,2025-02-15 09:00:00+00:00,-3.65
2025-02-15 10:00:00+00:00,2025-02-15T11:00:00.000Z,1,36511352,36512168,0,0,816,0,6kPJw9QF,2025-02-15 10:00:00+00:00,-3.38
2025-02-15 11:00:00+00:00,2025-02-15T12:00:00.000Z,1,36512168,36513008,0,0,840,0,6kPJw9QF,2025-02-15 11:00:00+00:00,-3.083333333333333
2025-02-15 12:00:00+00:00,2025-02-15T13:00:00.000Z,1,36513008,36513832,0,0,824,0,6kPJw9QF,2025-02-15 12:00:00+00:00,-3.033333333333333
2025-02-15 13:00:00+00:00,2025-02-15T14:00:00.000Z,1,36513832,36514640,0,0,808,0,6kPJw9QF,2025-02-15 13:00:00+00:00,-3.0500000000000003
2025-02-15 14:00:00+00:00,2025-02-15T15:00:00.000Z,1,36514640,36515460,0,0,820,0,6kPJw9QF,2025-02-15 14:00:00+00:00,-3.6666666666666665
2025-02-15 15:00:00+00:00,2025-02-15T16:00:00.000Z,1,36515460,36516280,0,0,820,0,6kPJw9QF,2025-02-15 15:00:00+00:00,-4.15
